Review_Date,Author_Name,Vehicle_Title,Review_Title,Review,Rating,Full Review,compound_nouns,aspect_keywords,competition,competition_comp_nouns,competition_aspects,sentiment
 on 11/07/10 00:00 AM (PDT),MonkeyDo ,2011 BMW X5 Diesel xDrive35d 4dr SUV AWD (3.0L 6cyl Turbodiesel 6A),"Fun to drive, few odd quirks, delicate"," I purchased a 2011 X5d at Long Beach BMW.  So far, I'm not impressed with Long Beach BMW and may never return, but that is another story for another time.  One month in, I still like the vehicle.  It has a few odd quirks and some parts are of questionable durability, but over all, not bad and fun to drive.  Odd quirks: rear tailgate button on keyless remote is too sensitive. Shoulder belt height is not adjustable.  Questionable durability: plastic on under side of running boards and around wheel wells is not going to hold up. Already a few minor pits and scratches in the first 1000 miles on average city streets.  Also, one rim already scratched and I don't parallel park.",4.375,"Fun to drive, few odd quirks, delicate I purchased a 2011 X5d at Long Beach BMW.  So far, I'm not impressed with Long Beach BMW and may never return, but that is another story for another time.  One month in, I still like the vehicle.  It has a few odd quirks and some parts are of questionable durability, but over all, not bad and fun to drive.  Odd quirks: rear tailgate button on keyless remote is too sensitive. Shoulder belt height is not adjustable.  Questionable durability: plastic on under side of running boards and around wheel wells is not going to hold up. Already a few minor pits and scratches in the first 1000 miles on average city streets.  Also, one rim already scratched and I don't parallel park.","[('tailgate button', 'button'), ('Shoulder height', 'height'), ('belt height', 'height'), ('running boards', 'boards'), ('wheel wells', 'wells')]","['Questionable durability', 'never return', 'keyless remote', 'rear tailgate button']","[['drive'], ['nt', 'like', 'vehicle'], ['drive'], ['miles'], ['one']]","[('city streets', 'streets')]","['minor pits', 'few pits', 'Also scratched', 'questionable durability', 'still like', 'already scratched', 'few quirks', 'first miles', 'odd quirks', 'average city streets', 'bad to drive']",neg
 on 07/29/10 19:55 PM (PDT),sokunroath ,2011 BMW X5 Diesel xDrive35d 4dr SUV AWD (3.0L 6cyl Turbodiesel 6A),For show NOT off road," PRO: Great Saving by order through manufacture and took 4 weeks to get the wagon Xdrive 35i. MSRP $61,925, bought for $56,250. Luxury richness is there.  CON: Nav & temp systems are rather difficult to navigate. Rear camera noise would not turn when need it to be off. ",4.375,"For show NOT off road PRO: Great Saving by order through manufacture and took 4 weeks to get the wagon Xdrive 35i. MSRP $61,925, bought for $56,250. Luxury richness is there.  CON: Nav & temp systems are rather difficult to navigate. Rear camera noise would not turn when need it to be off. ","[('Luxury richness', 'richness'), ('camera noise', 'noise')]",['difficult to navigate'],"[['drive', 'road'], ['bought']]",[],[],neg
 on 07/15/17 12:11 PM (PDT),I.B ,2017 BMW X5 SUV sDrive35i 4dr SUV (3.0L 6cyl Turbo 8A),Read this first before you buy.," Pros: Nice looking, nice navigation, sound system, automatic headlights are nice, especially if you drive a lot on rural or less busy roads like myself. If there is any traffic on the highway they will not activate.Cons: - Biggest disappointment for my 72K car is the engine. Base engine is barely adequate. The 6 cylinder engine will struggle to move the car. I have never had a car that goes over 6000 RPM to the red zone every time I merge to the highway. Do not expect sporty performance.- LED headlight are cool looking, have whiter shade than HIDs, and they may last longer but they are not any brighter than HIDs on other cars. They are not worth the extra money.- The hand break does not engage well. The car will always roll down a few inches after stopping the engine, even in park and engaging the hand break. I park on slightly steep drive and I never with this issue. - The electric shift knob is not precise. You will not feel the shifts. It does not have the secure click like in my Mercedes. I must take my eyes off the road to make sure I am in the right gear, or I will be revving the engine in neutral, or moving when I was supposed to be in neutral. - The button that activate and deactivate auto shut off when stopped is too small and too close to ignition. The problem is that they are both hidden under the steering wheel, you may push both with your thumb if you do not look and then you would have the engine shutoff unexpectedly on the first stop. - The A/C is very weak. I never had to put the A/C on MAX cold in any car before and I do not like strong A/C. It might be fine if you live in the northern states. I live in the south and the A/C will only be fine on cooler days. On hot days, exactly when you need it, it will take 30-minute highway drive on MAX cold to cool off the car. - The blind spot monitor only works on relatively high speed, I believe something like 30 miles/hr. It is not useful in busy slower traffic.- The seats are not comfortable. I have the higher-end seats they can be adjusted in many ways. I can never find them comfortable. - There is a front camera which I was excited to see. I thought it would help to see what is right in front when you park. It is absolutely useless. It will show exactly what you normally see ahead of you without leaning forward. You will not be able to view anything below to hood level.  - Would not recommend low profile tires. Easy to scratch rims, very stiff ride.Not comfortable.",3.0,"Read this first before you buy. Pros: Nice looking, nice navigation, sound system, automatic headlights are nice, especially if you drive a lot on rural or less busy roads like myself. If there is any traffic on the highway they will not activate.Cons: - Biggest disappointment for my 72K car is the engine. Base engine is barely adequate. The 6 cylinder engine will struggle to move the car. I have never had a car that goes over 6000 RPM to the red zone every time I merge to the highway. Do not expect sporty performance.- LED headlight are cool looking, have whiter shade than HIDs, and they may last longer but they are not any brighter than HIDs on other cars. They are not worth the extra money.- The hand break does not engage well. The car will always roll down a few inches after stopping the engine, even in park and engaging the hand break. I park on slightly steep drive and I never with this issue. - The electric shift knob is not precise. You will not feel the shifts. It does not have the secure click like in my Mercedes. I must take my eyes off the road to make sure I am in the right gear, or I will be revving the engine in neutral, or moving when I was supposed to be in neutral. - The button that activate and deactivate auto shut off when stopped is too small and too close to ignition. The problem is that they are both hidden under the steering wheel, you may push both with your thumb if you do not look and then you would have the engine shutoff unexpectedly on the first stop. - The A/C is very weak. I never had to put the A/C on MAX cold in any car before and I do not like strong A/C. It might be fine if you live in the northern states. I live in the south and the A/C will only be fine on cooler days. On hot days, exactly when you need it, it will take 30-minute highway drive on MAX cold to cool off the car. - The blind spot monitor only works on relatively high speed, I believe something like 30 miles/hr. It is not useful in busy slower traffic.- The seats are not comfortable. I have the higher-end seats they can be adjusted in many ways. I can never find them comfortable. - There is a front camera which I was excited to see. I thought it would help to see what is right in front when you park. It is absolutely useless. It will show exactly what you normally see ahead of you without leaning forward. You will not be able to view anything below to hood level.  - Would not recommend low profile tires. Easy to scratch rims, very stiff ride.Not comfortable.","[('Base engine', 'engine'), ('hand break', 'break'), ('shift knob', 'knob'), ('steering wheel', 'wheel'), ('engine shutoff', 'shutoff'), ('end seats', 'seats'), ('profile tires', 'tires')]","['stiff ride', 'busy traffic', 'slower traffic', 'hood level', 'able to view', 'very stiff ride', 'first stop', 'engage well', 'northern states', 'low profile', 'Read first', 'then have', 'deactivate auto', 'view below', 'leaning forward', 'electric shift', 'higher end seats', 'many ways', 'never find', 'cooler days', 'have unexpectedly']","[['drive', 'like', 'road'], ['nt', 'car'], ['car'], ['car', 'one'], ['sport'], ['car'], ['one'], ['car'], ['drive'], ['like'], ['take', 'road'], ['like', 'car'], ['drive', 'minute', 'car', 'take'], ['like', 'miles', 'work'], ['nt'], ['nt']]","[('K car', 'car'), ('cylinder engine', 'engine'), ('whiter shade', 'shade'), ('hand break', 'break'), ('MAX cold', 'cold'), ('minute drive', 'drive'), ('highway drive', 'drive'), ('MAX cold', 'cold'), ('spot monitor', 'monitor')]","['hot days', 'automatic headlights', 'put before', 'blind spot monitor', 'exactly need', 'cool looking', 'steep minute highway drive', 'never had', 'rural roads', 'sound system', 'excited to see', 'extra money', 'sporty performance', 'Nice looking', 'front camera', 'nice navigation', 'right gear', 'high speed', 'Biggest disappointment', 'other K cars', 'slightly steep minute highway drive', 'especially minute highway drive', 'always roll', 'last longer', 'relatively high speed', 'strong C', 'only works']",neg
 on 06/04/17 05:04 AM (PDT),Enthusiast Dad ,2017 BMW X5 Hybrid xDrive40e iPerformance 4dr SUV AWD (2.0L 4cyl Turbo gas/electric hybrid 8A),"Solid SUV, Great Hybrid Performance"," This plugin hybrid is the future of European car makers' product lines. The paired gas and electric engines with overnight charging make for an uncompromising vehicle. The standard X5 gets low 20s MPG with a normal mix of city and highway driving. With this X5 40e plugin hybird, we charge once per day and have been averaging 45 MPG per tank. The car is confident and handles great, possibly due to the lower center of gravity with the heavy battery. Charging overnight is easy with a standard 120V household plug. For $500-$1000 you can install a 3.8 KWh ""level 2"" charger at home to cut down the charge time from ~8hours down to about 2.5 hours. And there are lots of great parking perks at public lots when you're in an electric car, frequently with the option to charge for free. (Public charging is sometimes pay-for-charge and costs less than $2.00). Overall the vehicle is extremely comfortable, high performing, easy to drive, and well appointed with premium leather, metal trim, and real woods. It's an expensive vehicle, but not a bad value.",5.0,"Solid SUV, Great Hybrid Performance This plugin hybrid is the future of European car makers' product lines. The paired gas and electric engines with overnight charging make for an uncompromising vehicle. The standard X5 gets low 20s MPG with a normal mix of city and highway driving. With this X5 40e plugin hybird, we charge once per day and have been averaging 45 MPG per tank. The car is confident and handles great, possibly due to the lower center of gravity with the heavy battery. Charging overnight is easy with a standard 120V household plug. For $500-$1000 you can install a 3.8 KWh ""level 2"" charger at home to cut down the charge time from ~8hours down to about 2.5 hours. And there are lots of great parking perks at public lots when you're in an electric car, frequently with the option to charge for free. (Public charging is sometimes pay-for-charge and costs less than $2.00). Overall the vehicle is extremely comfortable, high performing, easy to drive, and well appointed with premium leather, metal trim, and real woods. It's an expensive vehicle, but not a bad value.","[('120V plug', 'plug'), ('household plug', 'plug')]","['normal mix', 'standard X5', 'Public charging', 'sometimes pay', 'Charging overnight', 'standard 120V household plug', 'low 20s']","[['car'], ['vehicle'], ['tank'], ['nt', 'car', 'great'], ['home'], ['nt', 'car', 'great'], ['drive', 'nt', 'vehicle'], ['vehicle']]","[('car makers', 'makers'), ('product lines', 'lines'), ('X5 40e', '40e'), ('charge time', 'time'), ('t lots', 'lots'), ('parking perks', 'perks'), ('premium leather', 'leather'), ('metal trim', 'trim')]","['real woods', 'high performing', 'public t lots', 'well appointed', 'great parking perks', 'charge once', 'electric car', 'expensive vehicle', 'comfortable performing', 'European car makers', 'extremely comfortable performing', 'bad value', 'easy to drive', 'lower center', 'heavy battery', 'overnight charging']",neg
 on 08/09/18 11:02 AM (PDT),Mark G ,2018 BMW X5 Diesel xDrive35d 4dr SUV AWD (3.0L 6cyl Turbodiesel 8A),More than you expect," Previously had a ML350 bluetec.  The ride, handling and performance are superior on all counts.  And that is not even counting better MPG.  The only three area's that I find the X5 short in are backseat room, specifically legroom, slightly smaller cargo area and confusing and lacking equipment packages.  My thought is that a number of options on the X5 for a luxury SUV could and should be standard.  I cannot express the significant difference in handling and engine performance vs the ML 350.  If you are not familiar with diesel you will be hard pressed to notice the difference against a typical gasoline engine.  Certainly X5 owners with a gasoline model will notice the difference, but it is important to express that the diesel is not lacking by any means.  Price aside it is a good value for the money and you will not be disappointed.",5.0,"More than you expect Previously had a ML350 bluetec.  The ride, handling and performance are superior on all counts.  And that is not even counting better MPG.  The only three area's that I find the X5 short in are backseat room, specifically legroom, slightly smaller cargo area and confusing and lacking equipment packages.  My thought is that a number of options on the X5 for a luxury SUV could and should be standard.  I cannot express the significant difference in handling and engine performance vs the ML 350.  If you are not familiar with diesel you will be hard pressed to notice the difference against a typical gasoline engine.  Certainly X5 owners with a gasoline model will notice the difference, but it is important to express that the diesel is not lacking by any means.  Price aside it is a good value for the money and you will not be disappointed.","[('ML350 bluetec', 'bluetec'), ('gasoline engine', 'engine')]","['Previously had', 'hard pressed', 'typical gasoline engine']","[['nt'], ['nt'], ['nt', 'car'], ['nt'], ['nt'], ['nt', 'good', 'one']]","[('backseat room', 'room'), ('cargo area', 'area'), ('equipment packages', 'packages'), ('X5 owners', 'owners'), ('gasoline model', 'model')]","['even counting', 'smaller cargo area', 'good value', 'better MPG', 'confusing equipment packages', 'significant difference', 'slightly smaller cargo area']",neg
 on 11/18/13 12:04 PM (PST),milkcan ,2013 BMW X5 SUV xDrive35i 4dr SUV AWD (3.0L 6cyl Turbo 8A),BMW Assist - Waste of money," The engine of the X5 with ~4000 miles died while on the highway. When I pulled over the car smelled like a burning electrical fire. I called BMW/Assist - Wow the worst service over. It took numerous call, two tow trucks, and 4.5 hours to get home. You will get A+ service from GM/OnStar or Ford MySync, or AAA. BMW roadside was a joke. They screwed up just about every aspect of my SOS call. Stay away from BMW Assist. You will not be happy at all. Free for 4 years means nothing if they can't help. ",3.5,"BMW Assist - Waste of money The engine of the X5 with ~4000 miles died while on the highway. When I pulled over the car smelled like a burning electrical fire. I called BMW/Assist - Wow the worst service over. It took numerous call, two tow trucks, and 4.5 hours to get home. You will get A+ service from GM/OnStar or Ford MySync, or AAA. BMW roadside was a joke. They screwed up just about every aspect of my SOS call. Stay away from BMW Assist. You will not be happy at all. Free for 4 years means nothing if they can't help. ","[('A+ service', 'service'), ('SOS call', 'call')]","['worst A+ service', 'Stay away']","[['miles', 'one'], ['like', 'car'], ['truck'], ['home'], ['road'], ['year']]","[('tow trucks', 'trucks'), ('BMW roadside', 'roadside')]","['numerous call', 'electrical fire']",neg
 on 12/19/16 18:00 PM (PST),Sidney ,2016 BMW X5 eDrive SUV xDrive40e 4dr SUV AWD (2.0L 4cyl Turbo gas/electric hybrid 8A),Not a reliable and safe car! No more BMW!," I bought this X5 eDrive car after my 8-year old Lexus RX350 was totaled and I could not tolerate the new RX350/450h grille front design. Horrible experience started after a July accident, when a towing truck lost control spinning on highway and smashed to my passenger side door. The car was towed to Russel Collision Center in MD, it took them more than THREE months to ""fix"" it after repeated delays and excuses. There were a lot of visible and electronic problems when they said it was ready to be picked up. Then they tried to fixed them over and over. Finally you thought all should be good. Actually the nightmare just started. Over the weekend, I drove to NY. The ""Malfunction - Battery not charging"" message appeared. After contacting the Road Side Assistance (RSA), I decided to continue my trip as the car was moving OK. On my way back Sunday, the same message reappeared a few times before ""Drivetrain Malfunction"" appeared, and the car started shaking with all warning lights on. What a scaring moment on I-83 near York! I managed to stop the car over the shoulder.  I contacted RSA and it took me almost two hours to see a towing truck coming. I had to call a uber to take my family members home first while I was waiting for the tow truck. I thought I would have a safe ride with the towing truck to be back to my dealership. No kidding, the tow truck broke down after about 15 min while the driver was on his handheld phone all the time gossiping. I eventually had to take a uber home. This morning I contacted BMW Catonsville and they confirmed the car was towed there and they were ready to repair it. I was told by Text message, ""looks like we had a programming recall for the vehicle, i believe this squared away all these issues"" (the issues I reported included: Clicking noise, not working hybrid system, seat position button not working, USB phone button won't pick up incoming calls besides the battery not charging and malfunctioning drivetrain, etc.). If there's a serious recall, why the customer was not notified immediately, instead putting my entire family on risk. After I picked up the car this afternoon, the very first thing I noticed was that there's no power to the rear mirror (meaning you cannot program your garage door opener), which they fixed once couple of weeks ago. And the memory seat position button still not functioning. I have no idea how many more issues will be discovered and how much hassle I have to deal with on my busy life schedule. ADVICE: DO NOT buy any BWM cars, at least this model if you want a peace of mind for you and your family.",2.0,"Not a reliable and safe car! No more BMW! I bought this X5 eDrive car after my 8-year old Lexus RX350 was totaled and I could not tolerate the new RX350/450h grille front design. Horrible experience started after a July accident, when a towing truck lost control spinning on highway and smashed to my passenger side door. The car was towed to Russel Collision Center in MD, it took them more than THREE months to ""fix"" it after repeated delays and excuses. There were a lot of visible and electronic problems when they said it was ready to be picked up. Then they tried to fixed them over and over. Finally you thought all should be good. Actually the nightmare just started. Over the weekend, I drove to NY. The ""Malfunction - Battery not charging"" message appeared. After contacting the Road Side Assistance (RSA), I decided to continue my trip as the car was moving OK. On my way back Sunday, the same message reappeared a few times before ""Drivetrain Malfunction"" appeared, and the car started shaking with all warning lights on. What a scaring moment on I-83 near York! I managed to stop the car over the shoulder.  I contacted RSA and it took me almost two hours to see a towing truck coming. I had to call a uber to take my family members home first while I was waiting for the tow truck. I thought I would have a safe ride with the towing truck to be back to my dealership. No kidding, the tow truck broke down after about 15 min while the driver was on his handheld phone all the time gossiping. I eventually had to take a uber home. This morning I contacted BMW Catonsville and they confirmed the car was towed there and they were ready to repair it. I was told by Text message, ""looks like we had a programming recall for the vehicle, i believe this squared away all these issues"" (the issues I reported included: Clicking noise, not working hybrid system, seat position button not working, USB phone button won't pick up incoming calls besides the battery not charging and malfunctioning drivetrain, etc.). If there's a serious recall, why the customer was not notified immediately, instead putting my entire family on risk. After I picked up the car this afternoon, the very first thing I noticed was that there's no power to the rear mirror (meaning you cannot program your garage door opener), which they fixed once couple of weeks ago. And the memory seat position button still not functioning. I have no idea how many more issues will be discovered and how much hassle I have to deal with on my busy life schedule. ADVICE: DO NOT buy any BWM cars, at least this model if you want a peace of mind for you and your family.","[('seat position', 'position'), ('memory button', 'button'), ('position button', 'button'), ('life schedule', 'schedule')]","['Actually started', 'still functioning', 'much hassle', 'busy life schedule', 'fixed over', 'many more issues', 'Then tried', 'visible problems', 'more issues']","[['nt', 'bought', 'year', 'car', 'new'], ['nt', 'truck'], ['nt', 'car'], ['good'], ['nt', 'car'], ['car'], ['nt', 'car'], ['nt', 'truck'], ['home', 'take', 'truck'], ['truck'], ['drive', 'one', 'truck'], ['nt', 'home', 'take'], ['nt', 'car'], ['drive', 'like', 'vehicle', 'work', 'one', 'etc'], ['nt'], ['car'], ['nt', 'car']]","[('front design', 'design'), ('July accident', 'accident'), ('control spinning', 'spinning'), ('passenger side', 'side'), ('side door', 'door'), ('warning lights', 'lights'), ('family members', 'members'), ('tow truck', 'truck'), ('tow truck', 'truck'), ('uber home', 'home'), ('Text message', 'message'), ('programming recall', 'recall'), ('Clicking noise', 'noise'), ('seat position', 'position'), ('position button', 'button'), ('USB button', 'button'), ('phone button', 'button'), ('malfunctioning drivetrain', 'drivetrain'), ('garage door', 'door'), ('BWM cars', 'cars')]","['incoming calls', 'safe ride', 'same Text message', 'hybrid system', 'ready to repair', 'fixed once', 'program opener', 'serious programming recall', 'take first', 'first thing', 'notified immediately', 'take uber home', 'few times', 'rear mirror', 'handheld phone', 'instead putting', 'eventually had', 'Finally thought', 'Horrible experience', 'reliable car', 'very first thing', 'entire family', 'squared away']",neg
 on 10/07/16 15:02 PM (PDT),hyoun kwon Jeong ,2016 BMW X5 eDrive SUV xDrive40e 4dr SUV AWD (2.0L 4cyl Turbo gas/electric hybrid 8A),smooth ride and fast when juice is full," I bet this hybrid would exceed your expectation. my wife drives mostly local road for riding kids. I'm fueling once a 2 weeks. full tank delivers around 700miles range for our usage. smooth, quiet and fast riding and full of joy is guaranteed only when enough juice. once the juice ran out, the full of joy is suddenly stopped. it turns to a bit noisy Japanese SUV. but, Acceleration is still faster than Japanese SUV, thanks to fast/smooth shift. So, You should plug-in as much as you can. I've been to 800miles trip without charging, average mpg was 25mpg in case of mostly highway. I would say if you intend to drive it mostly long distance or travel, 6cylinder X5 would be better. but, if you drive mostly local short distance like riding kids or commute, you will see the excellent fuel efficiency.",4.0,"smooth ride and fast when juice is full I bet this hybrid would exceed your expectation. my wife drives mostly local road for riding kids. I'm fueling once a 2 weeks. full tank delivers around 700miles range for our usage. smooth, quiet and fast riding and full of joy is guaranteed only when enough juice. once the juice ran out, the full of joy is suddenly stopped. it turns to a bit noisy Japanese SUV. but, Acceleration is still faster than Japanese SUV, thanks to fast/smooth shift. So, You should plug-in as much as you can. I've been to 800miles trip without charging, average mpg was 25mpg in case of mostly highway. I would say if you intend to drive it mostly long distance or travel, 6cylinder X5 would be better. but, if you drive mostly local short distance like riding kids or commute, you will see the excellent fuel efficiency.",[],"['fast juice', 'fueling once', 'smooth ride', 'So plug', 'fast smooth shift', 'suddenly stopped', 'smooth shift']","[['drive', 'road', 'wife'], ['miles', 'range', 'tank'], ['nt'], ['miles'], ['drive', 'nt'], ['drive', 'nt', 'like']]","[('800miles trip', 'trip'), ('6cylinder X5', 'X5'), ('fuel efficiency', 'efficiency')]","['smooth riding', 'long distance', 'excellent fuel efficiency', 'local distance', 'short distance', 'drive mostly', 'only enough juice', 'quiet riding', 'mostly long distance', 'local road', 'full tank', 'average mpg', 'enough juice', 'mostly local road']",neg
 on 08/08/18 11:13 AM (PDT),josette audoire ,2018 BMW X2 SUV xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A),X2 beamer," Nice looking car.  Pleasant to  drive.    Very annoying cabin noise.     When turbo is needed the car hesitate at first, could be dangerous.                                                    Small trunk with no place for a spare.   The trunk is cheaply finished.   The console only show the speedometer in miles, not in km.       One needs a degree to master the electronics.",3.0,"X2 beamer Nice looking car.  Pleasant to  drive.    Very annoying cabin noise.     When turbo is needed the car hesitate at first, could be dangerous.                                                    Small trunk with no place for a spare.   The trunk is cheaply finished.   The console only show the speedometer in miles, not in km.       One needs a degree to master the electronics.","[('cabin noise', 'noise')]","['cheaply finished', 'Very annoying cabin noise', 'Small trunk', 'annoying cabin noise']","[['car'], ['drive', 'nt'], ['car'], ['miles']]",[],"['only s', 'Nice car', 'X2 beamer']",neg
 on 12/06/09 05:44 AM (PST),Trevor ,2008 BMW Z4 M Convertible 2dr Convertible (3.2L 6cyl 6M),A true roadster...," Just as advertised, this is a true roadster. Great styling outside and in, power, balance, great to drive fast both straight and around the curves. Take note however, as a second car, it's fun, but not recommended as a primary mode of transport. It is a sports car. The M version has a stiff suspension and low MPG... a car to be driven for pleasure, top down, in fine weather. To leave garaged until one feels the urge for fun.. If one were to drive it every day, it would soon lose the fun value. Stiff suspension, firm seats. This car is designed for racetrack performance, not for around town comfort and convenience. Fit and finish is as you would expect from the brand. MMMM... did I mention fun?",4.125,"A true roadster... Just as advertised, this is a true roadster. Great styling outside and in, power, balance, great to drive fast both straight and around the curves. Take note however, as a second car, it's fun, but not recommended as a primary mode of transport. It is a sports car. The M version has a stiff suspension and low MPG... a car to be driven for pleasure, top down, in fine weather. To leave garaged until one feels the urge for fun.. If one were to drive it every day, it would soon lose the fun value. Stiff suspension, firm seats. This car is designed for racetrack performance, not for around town comfort and convenience. Fit and finish is as you would expect from the brand. MMMM... did I mention fun?","[('M version', 'version'), ('Stiff suspension', 'suspension')]","['stiff Stiff suspension', 'firm seats', 'low MPG']","[['road'], ['road'], ['drive', 'great'], ['car', 'second', 'sport'], ['car', 'sport'], ['drive', 'car'], ['nt', 'one'], ['drive', 'one'], ['car', 'conv'], ['nt']]","[('sports car', 'car'), ('fun value', 'value'), ('racetrack performance', 'performance'), ('town comfort', 'comfort')]","['Just advertised', 'primary mode', 'drive fast', 'Take however', 'true roadster', 'soon lose', 'Great styling', 'second sports car', 'fine weather']",neg
 on 01/23/17 11:57 AM (PST),lfa951@gmail.com ,2008 BMW 1 Series Coupe 135i 2dr Coupe (3.0L 6cyl Turbo 6M),3 years + review," This car is reliable and overall low maintenance, the car pulls like a V8. there is a lot of low end torque and no turbo lag. The last 3 years I have replaced the tires,  water pump, thermostat, front brake pads and rotors, radiator and battery. I did the oil change every 5,000 until I recently hit 80,000 miles, now I do the oil change every 3,000 miles because it has twin turbos and it burns oil quicker. The handling and the and the acceleration are it's best features, the brakes are excellent as well, I like it because it is very fast and maneuvers extremely well in traffic. What i dislike is that sometimes the coils go bad while driving and it starts misfiring, aslo it runs really hot and the cooling system is weak. Be ready to regularly change coils and rear tires, other than that it is a great value",5.0,"3 years + review This car is reliable and overall low maintenance, the car pulls like a V8. there is a lot of low end torque and no turbo lag. The last 3 years I have replaced the tires,  water pump, thermostat, front brake pads and rotors, radiator and battery. I did the oil change every 5,000 until I recently hit 80,000 miles, now I do the oil change every 3,000 miles because it has twin turbos and it burns oil quicker. The handling and the and the acceleration are it's best features, the brakes are excellent as well, I like it because it is very fast and maneuvers extremely well in traffic. What i dislike is that sometimes the coils go bad while driving and it starts misfiring, aslo it runs really hot and the cooling system is weak. Be ready to regularly change coils and rear tires, other than that it is a great value","[('end torque', 'torque'), ('turbo lag', 'lag')]",['low end'],"[['nt', 'like', 'year', 'car'], ['nt', 'year'], ['nt', 'miles'], ['nt', 'like'], ['like'], ['great']]","[('water pump', 'pump'), ('brake pads', 'pads'), ('oil change', 'change'), ('oil change', 'change'), ('oil quicker', 'quicker')]","['great value', 'regularly oil oil change', 'recently hit', 'best features', 'sometimes go', 'maneuvers well', 'last years', 'low maintenance', 'ready to oil oil change', 'rear tires', 'front brake pads']",neg
 on 12/03/10 00:00 AM (PST),Jorge ,2008 BMW 1 Series Coupe 135i 2dr Coupe (3.0L 6cyl Turbo 6M),I love the 135i," I've been driving the car for more than 22,000 miles now and I think I can have some comments: 1. I had the usual problems: The HPFP, the bluetooth firmware upgrade, all the tails lights failing and the safety recall for the seat belts. 2. The run flats awful, replaced them with Michellin A/S now and rides much better 3. Gas mileages is not great. The car has been problem free for the last 5,000 miles and I personally think there is NO perfect car, I was lucky that BMW Charlottesville has been ver professional and helped me all the time when I faced problems. However, if you love cars, this is the one! Test drive one and see for yourself. ",4.5,"I love the 135i I've been driving the car for more than 22,000 miles now and I think I can have some comments: 1. I had the usual problems: The HPFP, the bluetooth firmware upgrade, all the tails lights failing and the safety recall for the seat belts. 2. The run flats awful, replaced them with Michellin A/S now and rides much better 3. Gas mileages is not great. The car has been problem free for the last 5,000 miles and I personally think there is NO perfect car, I was lucky that BMW Charlottesville has been ver professional and helped me all the time when I faced problems. However, if you love cars, this is the one! Test drive one and see for yourself. ","[('firmw upgrade', 'upgrade'), ('safety recall', 'recall'), ('seat belts', 'belts'), ('run flats', 'flats')]",['usual problems'],"[['nt', 'miles', 'car', 'think', 'love'], ['great'], ['miles', 'car', 'think'], ['drive', 'car', 'one', 'love']]","[('Gas mileages', 'mileages')]","['perfect car', 'last miles', 'personally think']",neg
 on 08/10/10 12:14 PM (PDT),1porscheman ,2008 BMW 1 Series Coupe 135i 2dr Coupe (3.0L 6cyl Turbo 6M),"Terrible service, plagued with problems"," Where do I start. Oh, I know. BMW does not care about their customers! I have owned to others in the past, m3 and a 2003 x5. My past experience lead me to purchase (lease) my 1 series. Love the performance, its a fun little car. But. My 1 has just under 14k on on it and its been in for everything under the sun. The fuel pump, the window reg. Motor, radio still doesn't work right, you name it, and the recalls. I could not drive my car at night for a month while I waited for recall replacement taillight, and let me add they provided a car for only a week. Terrible service. I have never (even at gm dealer) had service that was so rude, unprofessional, and unaccommodating. ",3.5,"Terrible service, plagued with problems Where do I start. Oh, I know. BMW does not care about their customers! I have owned to others in the past, m3 and a 2003 x5. My past experience lead me to purchase (lease) my 1 series. Love the performance, its a fun little car. But. My 1 has just under 14k on on it and its been in for everything under the sun. The fuel pump, the window reg. Motor, radio still doesn't work right, you name it, and the recalls. I could not drive my car at night for a month while I waited for recall replacement taillight, and let me add they provided a car for only a week. Terrible service. I have never (even at gm dealer) had service that was so rude, unprofessional, and unaccommodating. ","[('fuel pump', 'pump'), ('window reg', 'reg'), ('gm dealer', 'dealer')]","['Terrible service', 'past experience']","[['now'], ['car'], ['work'], ['drive', 'nt', 'car']]","[('recall replacement', 'replacement')]","['fun car', 'waited taillight', 'little car', 'still work', 'work right']",neg
