Unnamed: 0,Review_Date,Author_Name,Vehicle_Title,Review_Title,Review,Rating,Full Review,compound_nouns,aspect_keywords,competition,competition_comp_nouns,competition_aspects,sentiment
1627, on 02/02/12 14:59 PM (PST),surfsidejo ,2006 Jaguar S-Type Sedan 4.2 4dr Sedan (4.2L 8cyl 6A),I think mine is a lemon," I purchased my 06 S Type last Feb (2011) from a reputable Ford dealer. As soon as I got it home, my husband noticed the door seal was torn big time. I didn't notice when doing the test drive or checking it out, because I was always looking at the interior. Never thought to check areas like that. Anyway, $125.00 later we thought no more problems. 1 week later, husband was washing the car and noticed the lense on one of the fog lights was cracked. Took it for repair, $350.00, we thought we were good to go, spring comes along and we sure can't get cooled off. Everytime I slow down in traffic the AC gets warmer and warmer. Took it to reputable mechanic, $700.00 later we think we are good. Wrong.",4.0,"I think mine is a lemon I purchased my 06 S Type last Feb (2011) from a reputable Ford dealer. As soon as I got it home, my husband noticed the door seal was torn big time. I didn't notice when doing the test drive or checking it out, because I was always looking at the interior. Never thought to check areas like that. Anyway, $125.00 later we thought no more problems. 1 week later, husband was washing the car and noticed the lense on one of the fog lights was cracked. Took it for repair, $350.00, we thought we were good to go, spring comes along and we sure can't get cooled off. Everytime I slow down in traffic the AC gets warmer and warmer. Took it to reputable mechanic, $700.00 later we think we are good. Wrong.",[],"['reputable mechanic', 'no more problems', 'later thought', 'more problems']","[['think', 'lemon'], ['home', 'husband'], ['drive', 'nt', 'test'], ['like'], ['car', 'husband', 'one'], ['good', 'come'], ['good', 'think']]","[('Ford dealer', 'dealer'), ('door seal', 'seal'), ('test drive', 'drive'), ('fog lights', 'lights')]","['always looking', 'reputable Ford dealer', 'comes along', 'got home', 'later washing', 'big time', 'soon noticed', 'later think', 'good to go', 'Never thought']",neg
1628, on 10/11/09 00:08 AM (PDT),RCT ,2006 Jaguar S-Type Sedan 3.0 4dr Sedan (3.0L 6cyl 6A),Love it!, Researched a lot of cars in this luxury class but nothing stirred me as much as the Jag.  Having been a Land Rover owner I wasn't put off by the scare stories about reliability problems.  You have to drive these British cars all the time to keep them in good condition.  They don't like to sit for long.  I love the ride in this Jag.  The engine feels plenty powerful to me.  I don't know what all the magazine writers complain about when they talk about not as much power as other luxury sedans.  A few minor cosmetic problems.  The eye glass holder doesn't like to stay shut.  Some bracket holding up a cable under the car broke.  I noticed that the radio volume fluctuated a bit.  Would buy again!,4.75,Love it! Researched a lot of cars in this luxury class but nothing stirred me as much as the Jag.  Having been a Land Rover owner I wasn't put off by the scare stories about reliability problems.  You have to drive these British cars all the time to keep them in good condition.  They don't like to sit for long.  I love the ride in this Jag.  The engine feels plenty powerful to me.  I don't know what all the magazine writers complain about when they talk about not as much power as other luxury sedans.  A few minor cosmetic problems.  The eye glass holder doesn't like to stay shut.  Some bracket holding up a cable under the car broke.  I noticed that the radio volume fluctuated a bit.  Would buy again!,"[('Rover owner', 'owner'), ('sc stories', 'stories'), ('reliability problems', 'problems'), ('radio volume', 'volume')]","['buy again', 'minor reliability problems', 'few reliability problems']","[['car'], ['drive', 'good', 'car'], ['like'], ['love'], ['nt'], ['sedan'], ['like'], ['car']]","[('luxury class', 'class'), ('magazine writers', 'writers'), ('luxury sedans', 'sedans'), ('eye glass', 'glass'), ('glass holder', 'holder')]","['good condition', 'other luxury sedans', 'as much power', 'British cars', 'stirred much', 'sit long', 'much power']",neg
1632, on 05/04/09 15:35 PM (PDT),Joseph ,2006 Jaguar S-Type Sedan 4.2 4dr Sedan (4.2L 8cyl 6A),2006 Jaguar S type VDP," I also had that vibrating when speed was between 30000 - 50000 MPH. It was a simple fix, not the roof or ceiling as a previous poster overstated.   I was angry my dealer charged me $100.00 to 'turn on' an electrical feature on an 'option' I paid for. Jaguar headquarters refunded me that $100.00 when I advised them this to be an unfair practice.  The Premium audio system needs to be more powerful not necessarily to be louder but rather to render RICHER sound quality. The Sub Woofer is barely noticeable.  The telephone volume was also too low to hear comfortably - probably associated with my comment above about the stereo.  A/C does not cool the car unless the setting is set at 65 degrees.",4.875,"2006 Jaguar S type VDP I also had that vibrating when speed was between 30000 - 50000 MPH. It was a simple fix, not the roof or ceiling as a previous poster overstated.   I was angry my dealer charged me $100.00 to 'turn on' an electrical feature on an 'option' I paid for. Jaguar headquarters refunded me that $100.00 when I advised them this to be an unfair practice.  The Premium audio system needs to be more powerful not necessarily to be louder but rather to render RICHER sound quality. The Sub Woofer is barely noticeable.  The telephone volume was also too low to hear comfortably - probably associated with my comment above about the stereo.  A/C does not cool the car unless the setting is set at 65 degrees.","[('S type', 'type'), ('Jaguar headquarters', 'headquarters')]","['simple fix', 'unfair practice', 'electrical feature', 'previous poster']","[['audi'], ['nt', 'one'], ['car']]","[('Premium audio', 'audio'), ('audio system', 'system'), ('telephone volume', 'volume')]","['probably associated', 'sound quality', 'RICHER quality', 'low to hear']",neg
1652, on 05/30/17 05:41 AM (PDT),Bill A ,2013 Jaguar XJ Sedan XJL Portfolio 4dr Sedan (5.0L 8cyl 8A),"Jaguar XJL portfolio, awesome car"," After you buy one you will not want to drive anything but a Jaguar. I have owned many fine cars but the Jag is so comfortable, quiet, plush, and powerful, it makes my Lincolns, and Mercedes pale by comparison, and the Jag costs less than the my Benz. Since purchase in 2013, nothing has broken. For required service the dealer picks up my car and leaves me a new Jag to use and delivers my car back to me. On trips the Jag delivers 30 mpg ! Where ever I go people look at it and comment how good it looks. Back seat passengers are in awe of the space. I am about to buy another one.   I dislike only one thing, the engine shuts off at stop lights etc and restarts when you take your foot off the brake, very stupid idea, thank goodness there is an ""eco"" button to disable it.  I LIKED THIS CAR SO MUCH I TRADED IT FOR A NEW ONE. THE NEW ONE HAS A FEW MORE FEATURES AND IS OF THE SAME SUPERB QUALITY, TROUBLE FREE FOR THE LAST 4 THOUSAND MILES. BUT I STILL HATE THE AUTOMATIC SHUTOFF, RE START IDIOTIC IDEA, THANK GOODNESS IT CAN BE SHUT OFF WITH THE ""ECO"" BUTTON. AWESOME CAR!",5.0,"Jaguar XJL portfolio, awesome car After you buy one you will not want to drive anything but a Jaguar. I have owned many fine cars but the Jag is so comfortable, quiet, plush, and powerful, it makes my Lincolns, and Mercedes pale by comparison, and the Jag costs less than the my Benz. Since purchase in 2013, nothing has broken. For required service the dealer picks up my car and leaves me a new Jag to use and delivers my car back to me. On trips the Jag delivers 30 mpg ! Where ever I go people look at it and comment how good it looks. Back seat passengers are in awe of the space. I am about to buy another one.   I dislike only one thing, the engine shuts off at stop lights etc and restarts when you take your foot off the brake, very stupid idea, thank goodness there is an ""eco"" button to disable it.  I LIKED THIS CAR SO MUCH I TRADED IT FOR A NEW ONE. THE NEW ONE HAS A FEW MORE FEATURES AND IS OF THE SAME SUPERB QUALITY, TROUBLE FREE FOR THE LAST 4 THOUSAND MILES. BUT I STILL HATE THE AUTOMATIC SHUTOFF, RE START IDIOTIC IDEA, THANK GOODNESS IT CAN BE SHUT OFF WITH THE ""ECO"" BUTTON. AWESOME CAR!","[('seat passengers', 'passengers')]","['MORE FEATURES', 'NEW ONE', 'STILL HATE', 'Back seat passengers', 'LAST MILES', 'AUTOMATIC SHUTOFF']","[['drive', 'nt', 'car', 'one'], ['car'], ['car', 'new'], ['nt', 'good', 'people'], ['one'], ['like', 'good', 'one', 'take', 'etc']]","[('Jaguar portfolio', 'portfolio'), ('XJL portfolio', 'portfolio'), ('stop lights', 'lights'), ('thank t', 't'), ('goodness t', 't')]","['delivers back', 'sgoodness thank goodness tupid idea', 'awesome car', 'very sgoodness thank goodness tupid idea', 'many cars', 'abougoodness thank goodness t goodness thank goodness to buy', 'fine cars']",neg
1662, on 11/20/15 00:40 AM (PST),Virgill Mouton ,2012 Jaguar XJ Sedan 4dr Sedan (5.0L 8cyl 6A),This car is my child," May 23, 2017  30,283 miles It's still a bad ass car!2016I recently took this car on a road trip, around 2000 miles round trip.  On the return trip home I decided not to spend a night in a hotel and just stop for gas and food, I don't know what you've read or heard about this car but trust me.  This is a bad ass car.  I was thoroughly impressed.  During the trip I drove on many types of road surfaces and sometimes bad weather conditions and nothing fazed this car.  There was nothing it couldn't handle and all systems worked perfectly.  Nothing broke down.  I""m 48 years old, 300 lbs and I hadn't been on a long road trip in about 25 years.  Didn't know if I was going to enjoy it as much as I did in my younger years.  I really enjoyed  the trip.  Mainly because of the XJ.  Believe me many a time I was in some desolate country,  there wasn't a town for maybe 40 or 50 miles and this car took me through that without breaking a sweat.  Sometimes I did 110 mph and put it on cruise control.  I'm a car person so I'm getting a little teary eyed talking about this.  No I don't work for Jaguar.  I'm here to help those who are maybe thinking about buying this car.  I've had it for almost 4 years and nothing has broke on it.  Seriously, ....nothing.  Performance is excellent.  All that bad stuff you used to hear about Jaguar reliability, that's over.",5.0,"This car is my child May 23, 2017  30,283 miles It's still a bad ass car!2016I recently took this car on a road trip, around 2000 miles round trip.  On the return trip home I decided not to spend a night in a hotel and just stop for gas and food, I don't know what you've read or heard about this car but trust me.  This is a bad ass car.  I was thoroughly impressed.  During the trip I drove on many types of road surfaces and sometimes bad weather conditions and nothing fazed this car.  There was nothing it couldn't handle and all systems worked perfectly.  Nothing broke down.  I""m 48 years old, 300 lbs and I hadn't been on a long road trip in about 25 years.  Didn't know if I was going to enjoy it as much as I did in my younger years.  I really enjoyed  the trip.  Mainly because of the XJ.  Believe me many a time I was in some desolate country,  there wasn't a town for maybe 40 or 50 miles and this car took me through that without breaking a sweat.  Sometimes I did 110 mph and put it on cruise control.  I'm a car person so I'm getting a little teary eyed talking about this.  No I don't work for Jaguar.  I'm here to help those who are maybe thinking about buying this car.  I've had it for almost 4 years and nothing has broke on it.  Seriously, ....nothing.  Performance is excellent.  All that bad stuff you used to hear about Jaguar reliability, that's over.","[('Jaguar reliability', 'reliability')]","['bad stuff', 'really enjoyed', 'that bad stuff']","[['nt', 'miles', 'car', 'road', 'child'], ['car', 'home'], ['car'], ['car', 'road'], ['work'], ['year', 'road'], ['year'], ['nt', 'miles', 'car'], ['nt'], ['car'], ['work'], ['car', 'think'], ['year'], ['nt']]","[('road trip', 'trip'), ('round trip', 'trip'), ('return trip', 'trip'), ('ass car', 'car'), ('road surfaces', 'surfaces'), ('weather conditions', 'conditions'), ('road trip', 'trip'), ('cruise control', 'control'), ('car person', 'person')]","['bad weather conditions', 'enjoy much', 'sometimes bad weather conditions', 'younger years', 'worked perfectly', 'recently took', 'bad ass car', 'Sometimes did', 'many types', 'desolate country', 'long road round return road trip']",neg
1667, on 08/09/17 16:10 PM (PDT),JZapata ,2011 Jaguar XJ Sedan XJL 4dr Sedan (5.0L 8cyl 6A),Jaguar XJL 2011 BLOWS Engine at 56K miles! RUN!," I must admit that this car is one of the sexiest and best looking vehicles I have ever owned.  Unfortunately the historical mechanical issues that for years plagued Jaguar have not disappeared.  I purchased this black beauty with just 10K miles in 2013 from a third party dealer that was selling it for his client.  The previous owner was the wife of a CEO and hardly ever drove it.  Here we are July of 2017 and at just 56K miles after driving it it from Miami beach to the Florida turnpike, a seven mile drive, the engine is now blown.  No warning lights, just went into protective mode and by the time we pulled over the damage was done.  Smoke everywhere and with the family in the car fortunately it did not catch fire as gas and oil leaked everywhere. Of course the car is out of warranty (ended Nov 2015) and after a very long process with Jaguar USA HQ executive escalations the best they could do is take 50% off the retail cost of the new engine.  I spent over $18,000 to put a new engine on a luxury Jaguar that had just 56K miles on it.  All service records were provided.  It was maintained at the dealer, oil changes which are synthetic done yearly or every 10K miles.  The only thing not done was the 5 year maintenance.  The entire experience dealing with Jaguar USA was terrible.  I felt like I was on trial with them trying to prove I was a negligent owner.  In the end they decided on a ""Goodwill"" benefit of 50% discount of the retail cost of the new engine plus parts needed that were damaged.  I still can not believe that Jaguar was unwilling to stand by their product and cover this issue.  Especially considering that while the car was under warranty in 2014 a similar problem occurred and they repaired and took care of it at 0 cost.  Those records were also provided though completely ignored.  Their conclusion was based on that I was the third owner of the car and that the 5 year maintenance was not done.  Completely unbelievable! In the end we all have to make our choices as consumers.  I own an F150 which has a 130K miles and no issues, had a Benz 150K miles and no issues, currently own a Porsche 30K miles no issues as for Jaguar I will NEVER purchase another no matter how sexy they are!  For those of you reading this post know that Jaguar USA is only interested in lining their pockets with 0 regards for their consumers especially if out of warranty.  My recommendation is don't walk, Run!!!!",1.0,"Jaguar XJL 2011 BLOWS Engine at 56K miles! RUN! I must admit that this car is one of the sexiest and best looking vehicles I have ever owned.  Unfortunately the historical mechanical issues that for years plagued Jaguar have not disappeared.  I purchased this black beauty with just 10K miles in 2013 from a third party dealer that was selling it for his client.  The previous owner was the wife of a CEO and hardly ever drove it.  Here we are July of 2017 and at just 56K miles after driving it it from Miami beach to the Florida turnpike, a seven mile drive, the engine is now blown.  No warning lights, just went into protective mode and by the time we pulled over the damage was done.  Smoke everywhere and with the family in the car fortunately it did not catch fire as gas and oil leaked everywhere. Of course the car is out of warranty (ended Nov 2015) and after a very long process with Jaguar USA HQ executive escalations the best they could do is take 50% off the retail cost of the new engine.  I spent over $18,000 to put a new engine on a luxury Jaguar that had just 56K miles on it.  All service records were provided.  It was maintained at the dealer, oil changes which are synthetic done yearly or every 10K miles.  The only thing not done was the 5 year maintenance.  The entire experience dealing with Jaguar USA was terrible.  I felt like I was on trial with them trying to prove I was a negligent owner.  In the end they decided on a ""Goodwill"" benefit of 50% discount of the retail cost of the new engine plus parts needed that were damaged.  I still can not believe that Jaguar was unwilling to stand by their product and cover this issue.  Especially considering that while the car was under warranty in 2014 a similar problem occurred and they repaired and took care of it at 0 cost.  Those records were also provided though completely ignored.  Their conclusion was based on that I was the third owner of the car and that the 5 year maintenance was not done.  Completely unbelievable! In the end we all have to make our choices as consumers.  I own an F150 which has a 130K miles and no issues, had a Benz 150K miles and no issues, currently own a Porsche 30K miles no issues as for Jaguar I will NEVER purchase another no matter how sexy they are!  For those of you reading this post know that Jaguar USA is only interested in lining their pockets with 0 regards for their consumers especially if out of warranty.  My recommendation is don't walk, Run!!!!","[('service records', 'records')]","['still believe', 'completely ignored']","[['vehicle', 'miles', 'car', 'one'], ['year'], ['nt', 'miles'], ['wife'], ['drive', 'miles'], ['nt', 'one'], ['car'], ['nt', 'car', 'take', 'new'], ['nt', 'miles', 'new'], ['nt', 'miles', 'year', 'one'], ['nt', 'year', 'one'], ['nt'], ['nt', 'like'], ['nt', 'new'], ['nt', 'car'], ['nt', 'year', 'car', 'one'], ['nt', 'miles']]","[('K miles', 'miles'), ('K miles', 'miles'), ('party dealer', 'dealer'), ('K miles', 'miles'), ('Miami beach', 'beach'), ('Florida turnpike', 'turnpike'), ('mile drive', 'drive'), ('Smoke everyand', 'everyand'), ('Jaguar executive', 'executive'), ('USA executive', 'executive'), ('HQ executive', 'executive'), ('executive escalations', 'escalations'), ('K miles', 'miles'), ('oil changes', 'changes'), ('K miles', 'miles'), ('year maintenance', 'maintenance'), ('% discount', 'discount'), ('year maintenance', 'maintenance'), ('K miles', 'miles'), ('K miles', 'miles'), ('K miles', 'miles')]","['historical issues', 'Especially considering', 'ever drove', 'only thing', 'leaked everywhere', 'currently own', 'negligent owner', 'retail cost', 'long process', 'similar problem', 'protective mode', 'mechanical issues', 'NEVER purchase', 'ever owned', 'black beauty', 'third party', 'very long process', 'entire experience', 'new engine', 'Unfortunately disappeared', 'third owner', 'previous owner', 'fortunately catch']",neg
1677, on 10/26/10 00:00 AM (PDT),Dissapointed ,2011 Jaguar XJ Sedan XJL Supercharged 4dr Sedan (5.0L 8cyl S/C 6A),Service Nightmare," I've had my XJL SC 16 weeks. 2 weeks after taking delivery, it was in the shop to have multiple rattles and pops repaired. 3 weeks later, I got it back, free of pops and rattles. Yesterday, I got in the car and the audio system was only putting out sound on the passenger side. Hoped it was a fluke, but no, same problem this AM. And these aren't the only issues- Edmunds only gives me so much space I cannot deny that this car is compelling to drive. On the days that everything works, it is a true pleasure. The build quality and reliability are abysmal though.",3.25,"Service Nightmare I've had my XJL SC 16 weeks. 2 weeks after taking delivery, it was in the shop to have multiple rattles and pops repaired. 3 weeks later, I got it back, free of pops and rattles. Yesterday, I got in the car and the audio system was only putting out sound on the passenger side. Hoped it was a fluke, but no, same problem this AM. And these aren't the only issues- Edmunds only gives me so much space I cannot deny that this car is compelling to drive. On the days that everything works, it is a true pleasure. The build quality and reliability are abysmal though.","[('build quality', 'quality')]","['same problem', 'multiple rattles', 'later got']","[['audi', 'car'], ['drive', 'car', 'give'], ['work']]","[('audio system', 'system'), ('passenger side', 'side')]","['much space', 'compelling to drive', 'only issues', 'true pleasure', 'only gives', 'only putting']",neg
1714, on 03/03/18 06:47 AM (PST),Chris ,2017 Jaguar XF Sedan 35t Premium 4dr Sedan AWD (3.0L 6cyl S/C 8A),"World Class in So Many Ways, BUT"," I love this car!  The dealership (Aristocrat Motors, in the Kansas City area) was a world class experience.  Fantastic driving experience, comfort, and economy of fuel.  Far more powerful car than my previous car (2011 Buick LaCrosse), and without changing my driving habits one bit, my gas mileage has increased from around 17 mpg to 21 mpg.  It is, for the most part, everything I'd hoped for in a car of Jaguar's class.                                                      The only two things about it that drive me nuts are:                                                                                                                                                                                   1) the infotainment system and screen are not befitting a car of this caliber.  Not at all intuitive, and clunky to operate while driving.  I can't do something as simple as change the radio station easily.  I have Sirius XM radio, and can't just turn a knob to change the channel.  I have to look at something.  That's ridiculous, and borderline dangerous.                                                                                                                                                                                                            2) how does a car of Jaguar's caliber in 2017 not come with standard hands free telephony?  On me to have failed to ask the question, but I assumed that since my 2011 Buick LaCrosse had it, that this car would certainly have it.                                                                                                                                            All this notwithstanding, I don't regret the purchase at all.  Love the car, and of course get lots of positive comments from people who see it.",4.0,"World Class in So Many Ways, BUT I love this car!  The dealership (Aristocrat Motors, in the Kansas City area) was a world class experience.  Fantastic driving experience, comfort, and economy of fuel.  Far more powerful car than my previous car (2011 Buick LaCrosse), and without changing my driving habits one bit, my gas mileage has increased from around 17 mpg to 21 mpg.  It is, for the most part, everything I'd hoped for in a car of Jaguar's class.                                                      The only two things about it that drive me nuts are:                                                                                                                                                                                   1) the infotainment system and screen are not befitting a car of this caliber.  Not at all intuitive, and clunky to operate while driving.  I can't do something as simple as change the radio station easily.  I have Sirius XM radio, and can't just turn a knob to change the channel.  I have to look at something.  That's ridiculous, and borderline dangerous.                                                                                                                                                                                                            2) how does a car of Jaguar's caliber in 2017 not come with standard hands free telephony?  On me to have failed to ask the question, but I assumed that since my 2011 Buick LaCrosse had it, that this car would certainly have it.                                                                                                                                            All this notwithstanding, I don't regret the purchase at all.  Love the car, and of course get lots of positive comments from people who see it.","[('radio station', 'station'), ('XM radio', 'radio')]","['regret all', 'change easily']","[['car', 'love'], ['nt'], ['car', 'one'], ['car'], ['drive', 'nt', 'car'], ['nt'], ['come', 'car'], ['nt', 'car', 'people']]","[('City area', 'area'), ('world class', 'class'), ('class experience', 'experience'), ('driving experience', 'experience'), ('driving habits', 'habits'), ('gas mileage', 'mileage')]","['positive comments', 'powerful car', 'standard hands', 'certainly have', 'Fantastic class driving experience', 'more powerful car', 'previous car', 'free telephony', 'clunky to operate', 'infotainment system', 'most part']",neg
1715, on 01/24/18 19:05 PM (PST),Lee B. ,2017 Jaguar XF Sedan 35t Premium 4dr Sedan (3.0L 6cyl S/C 8A),Great car messed up by shear stupidity," I would give this car a solid 4+ stars, except for 1 thing I just can't overlook ,expecially since it's almost caused me some minor accidents.  There is a MANDITORY idle engine stall built in, I assume someone thought it would save gas mileage.  It seems that it's always on upon starting the engine.  It is ultra sensitive in that it stalls the engine almost immediately upon coming to a stop at a light or even stop sign. Asside from it being ridiculously annoying, and continual additional strain on systems such as the oill pressure issues upon engine starting and such, and flashes the cigerrete lighter power turning on your hone screen if charging, it also has proven to be a saftey hazzard.   It turns itself off while you are navigating into a tight parkign spot !   So NEVER buy a late model jaguar if you live in a big city where parallel parking is reqqquired !   Several times not, I am using the parking sensors to carefully guy myself into a tight spot, gradually inching a little closer and closer to the another vehicle, such as in front of me, and wala - the darn engine shuts off right in the middle !!    you have to fully remove you foot fromt he break to get it to restart, only, now the a) frontal parking sensor has turned off, and b) by fully removing your foot from the break, and as the car auto restarts, it can jump forward a bit... correct - bumping you right intot he car in front of you that you were carefully inching close to.  Goog God.  How did they mess this up ?  WOuld it be too much to ask that they provide a way to optionally turn and keep it off - for the sake of saftey ?  (not to mention the extreme annoyace it brings).  THis in it self is reason enough to me not to buy a jaguar until this fix this...",3.0,"Great car messed up by shear stupidity I would give this car a solid 4+ stars, except for 1 thing I just can't overlook ,expecially since it's almost caused me some minor accidents.  There is a MANDITORY idle engine stall built in, I assume someone thought it would save gas mileage.  It seems that it's always on upon starting the engine.  It is ultra sensitive in that it stalls the engine almost immediately upon coming to a stop at a light or even stop sign. Asside from it being ridiculously annoying, and continual additional strain on systems such as the oill pressure issues upon engine starting and such, and flashes the cigerrete lighter power turning on your hone screen if charging, it also has proven to be a saftey hazzard.   It turns itself off while you are navigating into a tight parkign spot !   So NEVER buy a late model jaguar if you live in a big city where parallel parking is reqqquired !   Several times not, I am using the parking sensors to carefully guy myself into a tight spot, gradually inching a little closer and closer to the another vehicle, such as in front of me, and wala - the darn engine shuts off right in the middle !!    you have to fully remove you foot fromt he break to get it to restart, only, now the a) frontal parking sensor has turned off, and b) by fully removing your foot from the break, and as the car auto restarts, it can jump forward a bit... correct - bumping you right intot he car in front of you that you were carefully inching close to.  Goog God.  How did they mess this up ?  WOuld it be too much to ask that they provide a way to optionally turn and keep it off - for the sake of saftey ?  (not to mention the extreme annoyace it brings).  THis in it self is reason enough to me not to buy a jaguar until this fix this...",[],['even stop'],"[['nt', 'car', 'give'], ['one'], ['nt', 'one'], ['nt', 'vehicle', 'car'], ['nt', 'car'], ['nt'], ['nt']]","[('engine stall', 'stall'), ('gas mileage', 'mileage'), ('oill issues', 'issues'), ('pressure issues', 'issues'), ('hone screen', 'screen'), ('saftey hazzard', 'hazzard'), ('model jaguar', 'jaguar'), ('parking sensors', 'sensors'), ('darn engine', 'engine'), ('foot fromt', 'fromt'), ('parking sensor', 'sensor'), ('car auto', 'auto'), ('auto restarts', 'restarts')]","['Great car', 'NEVER buy', 'So buy', 'correct intot', 'big city', 'fully remove', 'tight spot', 'lighter power', 'almost caused', 'parkign spot', 'idle darn engine', 'late model', 'parallel parking', 'inching close', 'cigerrete power', 'frontal parking sensor', 'gradually inching', 'inching closer', 'extreme annoyace', 'jump forward', 'Several times', 'expecially caused', 'additional strain', 'optionally turn', 'carefully inching', 'break only', 'fully removing', 'carefully guy', 'minor accidents', 'shear stupidity', 'continual strain']",neg
1719, on 01/01/18 09:46 AM (PST),Norris Tomlinson ,2015 Jaguar XF Sedan Portfolio 4dr Sedan AWD (3.0L 6cyl S/C 8A),Cat Chat," Rear vision is hampered by the stylish low roof line. That deficiency is compensated for to some degree by the cars passing vehicle warning system. The Cat's V-6 supercharged engine provides instant acceleration - a true performance pleasure. Unfortunately performance comes at a price - lousy gas mileage in the 14 to 16 mpg range around town. Though the car doesn't need much service the cost of having it done is extortionate- try an oil change in the $200 range!!  On the positive side the Jag dives like its on rails. Its interior is well appointed with quality materials. The controls are logically placed within easy reach. Instrumentation is good, but misses some of the gages you find on older performance cars - but, then, I'm a lover of the old Jags and other British cars. The driver's seat steering wheel combination has more adjustments to it than Carter has little liver pills.  Leg room is abundant. If you can't find a comfortable driving position you aren't trying very hard. Bottom line: I love the car; hate the dealer imposed cost of ownership.",4.0,"Cat Chat Rear vision is hampered by the stylish low roof line. That deficiency is compensated for to some degree by the cars passing vehicle warning system. The Cat's V-6 supercharged engine provides instant acceleration - a true performance pleasure. Unfortunately performance comes at a price - lousy gas mileage in the 14 to 16 mpg range around town. Though the car doesn't need much service the cost of having it done is extortionate- try an oil change in the $200 range!!  On the positive side the Jag dives like its on rails. Its interior is well appointed with quality materials. The controls are logically placed within easy reach. Instrumentation is good, but misses some of the gages you find on older performance cars - but, then, I'm a lover of the old Jags and other British cars. The driver's seat steering wheel combination has more adjustments to it than Carter has little liver pills.  Leg room is abundant. If you can't find a comfortable driving position you aren't trying very hard. Bottom line: I love the car; hate the dealer imposed cost of ownership.","[('Rear vision', 'vision'), ('roof line', 'line'), ('driving position', 'position')]","['comfortable driving position', 'stylish roof line', 'low roof', 'trying hard']","[['vehicle', 'car'], ['nt'], ['come', 'range'], ['like', 'car', 'range', 'one'], ['nt'], ['nt'], ['nt', 'good', 'car', 'love'], ['drive', 'nt'], ['nt'], ['car', 'love']]","[('vehicle system', 'system'), ('warning system', 'system'), ('performance pleasure', 'pleasure'), ('gas mileage', 'mileage'), ('mpg range', 'range'), ('oil change', 'change'), ('quality materials', 'materials'), ('performance cars', 'cars'), ('seat wheel', 'wheel'), ('steering wheel', 'wheel'), ('wheel combination', 'combination'), ('liver pills', 'pills'), ('Leg room', 'room')]","['lousy gas mileage', 'older performance cars', 'more adjustments', 'well appointed', 'logically placed', 'Bottom line', 'instant acceleration', 'easy reach', 'true performance pleasure', 'much service', 'British performance cars', 'positive side', 'Unfortunately comes', 'little liver pills', 'other performance cars']",neg
1720, on 07/03/17 08:16 AM (PDT),Joseph ,2015 Jaguar XF Sedan Sport 4dr Sedan (3.0L 6cyl S/C 8A),Great Car!," I bought this car in 2015 and still love every second in it.  The performance and personality of the XF steals your heart as soon as you experience it.  I've always been a fan of the traditional Jag look and this model is a departure from that, but it grows on you and the performance beats the Jag touring coupes I've owned hands down.  The dealer service is absolutely second to none.  I have owned other luxury cars and Jaguar Land Rover service is the best I have ever experienced.",5.0,"Great Car! I bought this car in 2015 and still love every second in it.  The performance and personality of the XF steals your heart as soon as you experience it.  I've always been a fan of the traditional Jag look and this model is a departure from that, but it grows on you and the performance beats the Jag touring coupes I've owned hands down.  The dealer service is absolutely second to none.  I have owned other luxury cars and Jaguar Land Rover service is the best I have ever experienced.","[('Jag look', 'look'), ('Jag coupes', 'coupes'), ('touring coupes', 'coupes')]","['steals soon', 'traditional Jag look']","[['bought', 'car', 'second', 'love'], ['second', 'one'], ['car']]","[('dealer service', 'service'), ('luxury cars', 'cars'), ('Rover service', 'service')]","['still love', 'ever experienced', 'other luxury cars']",neg
